symbol,company_name,sector,industry,market_cap_today,date,open,high,low,close,adj_close,volume
INTC,Intel Corporation,Technology,Semiconductors,265837000000,2026-03-30 04:00:00,43.72,50.49,40.63,50.38,50.38,426623600
INTC,Intel Corporation,Technology,Semiconductors,265837000000,2026-04-06 04:00:00,50.88,52.39,49.87,50.78,50.78,79978800
INTC,Intel Corporation,Technology,Semiconductors,265837000000,2026-04-07 20:00:02,51.905,53.27,51.215,52.91,52.91,122772725
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-04-07 04:00:00,548.01,598.55,532.65,587.04,583.083,12251500
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-04-14 04:00:00,600,600.56,581.08,585.38,582.45,6033600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-04-21 04:00:00,578.43,625.21,559.1,624.12,620.996,7856500
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-04-28 04:00:00,623.32,636.81,610.22,631.68,628.518,6333200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-05-05 04:00:00,630.67,662.49,622.94,653.88,650.607,7209000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-05-12 04:00:00,665,672.81,651.73,670.28,666.925,8454100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-05-19 04:00:00,666.46,734.18,659,720.13,716.525,11483000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-05-26 04:00:00,724.51,761.02,722.45,753.47,749.698,11061200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-06-02 04:00:00,750.55,773.45,748.34,771.58,767.718,7395100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-06-09 04:00:00,770.22,772,752.34,753.98,750.206,6490000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-06-16 04:00:00,761.82,769.92,750.38,761.14,757.33,7706200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-06-23 04:00:00,759.67,787.22,751.06,776.57,772.683,8126700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-06-30 04:00:00,782.52,790.6,765.81,780.64,776.732,6186700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-07-07 04:00:00,780.27,788.13,743.5,747.9,744.156,7051300
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-07-14 04:00:00,749.59,763.23,742.39,752.63,749.876,6411100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-07-21 04:00:00,753.99,790.5,751.51,785.95,783.074,7165100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-07-28 04:00:00,785.03,813.7,772.35,776.15,773.31,8502600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-08-04 04:00:00,784.18,794.09,747.25,749,746.259,7003000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-08-11 04:00:00,747.62,750.55,699.06,716.74,714.117,9936400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-08-18 04:00:00,717.1,721.54,642.52,662.66,660.235,15187400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-08-25 04:00:00,664.99,674.62,654.36,667,664.559,11319800
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-09-01 04:00:00,655.26,677,655.08,672.82,670.358,7000000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-09-08 04:00:00,676.58,679.4,645.31,646.03,643.666,10006400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-09-15 04:00:00,647.36,700,640.26,687.92,685.403,12859800
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-09-22 04:00:00,686.53,705.08,683.53,698.26,695.705,9559700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-09-29 04:00:00,700.05,703.96,668.36,679.94,677.452,9929700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-10-06 04:00:00,667.02,676.17,641.23,641.79,639.441,10593600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-10-13 04:00:00,643.2,662.27,642.64,661.39,660.174,7342500
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-10-20 04:00:00,663.28,688,658.49,683.09,681.834,6181400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-10-27 04:00:00,686.97,689.17,649.1,667.55,666.323,7433100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-11-03 05:00:00,669.27,677.12,633.47,648.85,647.657,7844300
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-11-10 05:00:00,649.54,666.82,644.36,662.41,661.192,7473400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-11-17 05:00:00,662.51,682.27,637.44,663.15,661.931,11485600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-11-24 05:00:00,665.38,671.01,619.82,634.08,632.914,8262300
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-12-01 05:00:00,629.11,676.6,623.99,673.63,672.392,9711700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-12-08 05:00:00,671.04,681.2,650.47,670.93,669.697,9618200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-12-15 05:00:00,670.04,676.54,648.21,671.3,670.066,12315100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-12-22 05:00:00,675.22,679.26,666.4,676.55,675.306,3027700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2025-12-29 05:00:00,672.8,678.57,622.23,629.46,628.303,5765300
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-01-05 05:00:00,629.46,657.81,619.7,646.9,645.711,9087300
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-01-12 05:00:00,640.1,642.96,535.1,545.29,545.29,17270200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-01-19 05:00:00,537.76,564.57,520.69,563.97,563.97,12734700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-01-26 05:00:00,564.15,569.38,491.72,498.92,498.92,16633100
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-02-02 05:00:00,500.41,502.62,411.11,443.77,443.77,26277600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-02-09 05:00:00,438.67,451.09,389.32,399.4,399.4,24215800
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-02-16 05:00:00,393.08,398.13,375.4,380.55,380.55,17092700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-02-23 05:00:00,374.95,409.63,349,409.03,409.03,35343200
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-03-02 05:00:00,402.45,483.21,401.45,481.17,481.17,28696600
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-03-09 04:00:00,475.71,481,428.99,439.96,439.96,17746400
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-03-16 04:00:00,445.32,474.77,440.67,455.56,455.56,15368700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-03-23 04:00:00,456,464.99,409.5,416.44,416.44,13004700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-03-30 04:00:00,419.39,436.59,413.75,422.48,422.48,10888000
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-04-06 04:00:00,419.92,422.62,411.2,417.36,417.36,2182700
INTU,Intuit Inc.,Technology,Software—Application,114141000000,2026-04-07 20:00:00,413.66,418.96,407.51,410.24,410.24,2093610
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-04-07 04:00:00,566.65,721.84,551.33,670.22,665.177,13201700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-04-14 04:00:00,681.5,684.3,619.31,634.43,629.656,5022300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-04-21 04:00:00,623.43,700.31,607.7,694.61,689.383,5599200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-04-28 04:00:00,687.7,707.84,674.2,698.16,692.906,4949700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-05-05 04:00:00,691.02,711.3,675.27,701.2,695.924,4542000
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-05-12 04:00:00,745,810.61,741.61,791.17,785.217,7348300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-05-19 04:00:00,780.69,799.72,744.87,757.17,751.472,4952300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-05-26 04:00:00,774.71,796.3,740.44,756.88,752.993,4848200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-06-02 04:00:00,752.4,813.97,751.96,808,803.85,5262500
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-06-09 04:00:00,811,879.16,811,867.67,863.214,7619600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-06-16 04:00:00,876,914.83,834.85,850,845.635,6732700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-06-23 04:00:00,852.92,907.95,841.18,889.87,885.3,5385000
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-06-30 04:00:00,891.16,928.02,882.3,924.58,919.832,3406200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-07-07 04:00:00,916.96,932.17,905.91,924.58,919.832,3733400
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-07-14 04:00:00,916.72,945.87,897.38,931.12,926.338,4358200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-07-21 04:00:00,928.46,945.01,879.81,902.09,897.457,4858700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-07-28 04:00:00,917.36,936.97,855.28,886.64,882.087,6684000
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-08-04 04:00:00,896.75,921.99,869.22,914.8,910.102,4614500
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-08-11 04:00:00,922.15,959.26,873.16,874.94,870.447,5812400
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-08-18 04:00:00,873.04,893.83,860.21,870.28,865.811,4495800
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-08-25 04:00:00,870.27,897,864.81,872,869.41,3728600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-09-01 04:00:00,845.84,906.26,832.24,905.09,902.401,4144200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-09-08 04:00:00,910,968.09,906.74,964.02,961.156,3883100
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-09-15 04:00:00,966.99,1076.79,966.99,1044.81,1041.706,5757200
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-09-22 04:00:00,1038.89,1076,1037.5,1064.29,1061.129,3934100
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-09-29 04:00:00,1077.18,1155,1057.07,1101.55,1098.278,4722600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-10-06 04:00:00,1121.68,1152.12,980.97,982.75,979.831,6124100
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-10-13 04:00:00,1016.25,1117,998.55,1106.66,1103.373,5506600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-10-20 04:00:00,1130.06,1191.26,1090.34,1182.82,1179.306,4956700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-10-27 04:00:00,1200,1284.47,1172.81,1208.74,1205.149,6022900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-11-03 05:00:00,1216.14,1243.14,1160.12,1193.37,1189.825,5328900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-11-10 05:00:00,1220.94,1226.83,1127.07,1134.32,1130.95,5332600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-11-17 05:00:00,1139.9,1201.49,1071.96,1097.12,1093.861,6048700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-11-24 05:00:00,1104.9,1175.98,1103,1175.47,1173.945,4038800
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-12-01 05:00:00,1165,1240,1151.22,1214.46,1212.884,3757900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-12-08 05:00:00,1232.57,1253.7,1185.18,1193.92,1192.371,4380600
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-12-15 05:00:00,1229.03,1263.57,1169.39,1245.67,1244.053,6120300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-12-22 05:00:00,1276.37,1286.81,1249.89,1279.6,1277.939,1752900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2025-12-29 05:00:00,1273.09,1286.07,1214.09,1274.47,1272.816,2465900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-01-05 05:00:00,1309.97,1406.97,1304,1400,1398.183,5416700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-01-12 05:00:00,1386.63,1581.34,1386.63,1567.82,1565.785,5938000
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-01-19 05:00:00,1525.4,1556.58,1451.82,1512.78,1510.817,5270100
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-01-26 05:00:00,1512.44,1693.35,1416.84,1427.94,1426.087,7820100
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-02-02 05:00:00,1400.03,1449.29,1285.04,1442.95,1441.077,8116300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-02-09 05:00:00,1440,1502.11,1412.01,1464.13,1462.23,5638800
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-02-16 05:00:00,1445.5,1502.84,1427.67,1496,1494.059,2583900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-02-23 05:00:00,1489.87,1577.35,1456,1524.55,1524.55,4683900
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-03-02 05:00:00,1475,1540.77,1332,1344.55,1344.55,5019800
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-03-09 04:00:00,1322.93,1495,1321.02,1418.64,1418.64,5359700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-03-16 04:00:00,1453.9,1535,1420.29,1498.67,1498.67,5880300
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-03-23 04:00:00,1533.52,1582.45,1435.26,1443.21,1443.21,4628700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-03-30 04:00:00,1469,1539.93,1374.43,1516.84,1516.84,3650700
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-04-06 04:00:00,1522.78,1542,1517.41,1540.06,1540.06,411800
KLAC,KLA Corporation,Technology,Semiconductor Equipment &amp; Materials,203368000000,2026-04-07 20:00:00,1523.62,1548.91,1507.28,1548.85,1548.85,490009
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-04-07 04:00:00,57.92,71.87,56.32,67.48,66.989,112014900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-04-14 04:00:00,68.64,69.54,62.95,63.76,63.296,52312200
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-04-21 04:00:00,62.36,72.29,61.14,71.42,70.901,71285800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-04-28 04:00:00,70.95,75.49,68.53,74.52,73.978,57559700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-05-05 04:00:00,73.88,76.42,72.59,75.36,74.812,41344600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-05-12 04:00:00,80.67,86.04,80.67,84.43,83.816,57190000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-05-19 04:00:00,82.7,84.78,79.78,81.06,80.47,38736600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-05-26 04:00:00,83.04,86.26,79.49,80.79,80.202,46424400
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-06-02 04:00:00,80.58,87.58,80.43,86.35,85.722,43944700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-06-09 04:00:00,87.1,91.99,87.02,89.52,88.869,53230300
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-06-16 04:00:00,90.95,95.02,87.75,90.49,89.832,54170700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-06-23 04:00:00,91.37,98.02,90.29,97.2,96.733,54339100
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-06-30 04:00:00,97.55,99.5,94.49,98.81,98.335,34030500
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-07-07 04:00:00,98.36,102.03,97.71,101.73,101.241,36906400
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-07-14 04:00:00,100.57,102.19,96.19,100.66,100.176,55359800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-07-21 04:00:00,100.88,102.59,96.32,96.96,96.494,51201700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-07-28 04:00:00,98.98,100.65,90.94,96.37,95.907,72232000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-08-04 04:00:00,97.43,102.23,94.27,101.75,101.261,52946100
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-08-11 04:00:00,103.9,108.02,99.26,99.51,99.032,66960900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-08-18 04:00:00,99,102.55,97.14,100.08,99.599,61426100
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-08-25 04:00:00,99.98,104.9,98.81,100.15,99.669,43988300
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-09-01 04:00:00,95.77,103.01,94.11,102.95,102.455,42682900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-09-08 04:00:00,105.01,117.5,104.46,116.96,116.398,58873000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-09-15 04:00:00,117.8,128.7,117.03,126.92,126.31,68714800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-09-22 04:00:00,129.8,133.57,125.02,128.33,127.714,56301400
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-09-29 04:00:00,133.08,147.91,130.81,145.81,145.396,62280800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-10-06 04:00:00,149.9,153.7,131.02,131.37,130.997,68314100
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-10-13 04:00:00,138.09,147.58,134.04,141.51,141.108,48320600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-10-20 04:00:00,143.49,153.21,136.86,151.68,151.249,59005800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-10-27 04:00:00,156.14,165.22,154.28,157.46,157.013,54128800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-11-03 05:00:00,159.99,166.92,153.2,159.35,158.898,50893100
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-11-10 05:00:00,164.56,167.15,145.37,148.26,147.839,56895000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-11-17 05:00:00,147.31,154.37,135.5,142.65,142.245,61362900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-11-24 05:00:00,145.6,156.97,144.43,156,155.557,46104800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-12-01 05:00:00,154.85,161.05,153.15,158.7,158.25,44761700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-12-08 05:00:00,161.98,169.69,159.09,160.52,160.328,48971900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-12-15 05:00:00,163.4,173.58,153.6,172.27,172.064,83091000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-12-22 05:00:00,175.68,179.8,171.49,178.07,177.857,25756900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2025-12-29 05:00:00,176.5,185.78,170.76,185.06,184.839,29227300
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-01-05 05:00:00,190.12,219.59,190.12,218.36,218.099,80864000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-01-12 05:00:00,216.12,229.57,206.61,222.96,222.693,71315800
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-01-19 05:00:00,218.21,236.1,213.87,217.94,217.679,46171900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-01-26 05:00:00,218.98,251.87,215.93,233.46,233.181,73416600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-02-02 05:00:00,233.33,246.62,204.57,231.01,230.734,71185400
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-02-09 05:00:00,229.01,242.78,220.25,235.53,235.248,48009500
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-02-16 05:00:00,231.45,245.76,228.88,244.92,244.627,32449300
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-02-23 05:00:00,245.35,256.68,230.7,233.89,233.61,52099700
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-03-02 05:00:00,229.28,233.83,198.45,199.33,199.091,55189500
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-03-09 04:00:00,195,221.62,194.08,212.2,212.2,50120600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-03-16 04:00:00,217.95,236.84,215,228.36,228.36,68333900
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-03-23 04:00:00,230.39,241.37,209,211.41,211.41,47188600
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-03-30 04:00:00,214.56,225.5,198.6,218.44,218.44,41149000
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-04-06 04:00:00,220.13,221.56,216.53,220.65,220.65,4031200
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment &amp; Materials,281828000000,2026-04-07 20:00:00,218.25,224.49,216.59,224.35,224.35,6401144
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-04-07 04:00:00,350.88,393.23,344.79,388.45,385.499,198357200
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-04-14 04:00:00,393.22,394.65,366.89,367.78,364.986,79539100
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-04-21 04:00:00,362.82,392.16,355.67,391.85,388.873,102043300
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-04-28 04:00:00,391.96,439.44,384.44,435.28,431.973,157710000
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-05-05 04:00:00,432.87,443.67,431.11,438.73,435.397,97351100
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-05-12 04:00:00,445.94,456.19,439.78,454.27,450.819,112185600
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-05-19 04:00:00,450.88,460.25,448.91,450.18,447.58,90904300
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-05-26 04:00:00,456.48,462.52,455.31,460.36,457.701,86805900
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-06-02 04:00:00,457.14,473.34,456.89,470.38,467.663,81950300
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-06-09 04:00:00,469.7,480.42,466.96,474.96,472.217,84010100
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-06-16 04:00:00,475.21,483.46,474.08,477.4,474.643,86142900
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-06-23 04:00:00,478.21,499.3,472.51,495.94,493.076,120782800
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-06-30 04:00:00,497.04,500.76,488.7,498.84,495.959,78618800
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-07-07 04:00:00,497.38,506.78,494.11,503.32,500.413,77439300
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-07-14 04:00:00,501.52,514.64,501.03,510.05,507.104,80853200
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-07-21 04:00:00,506.71,518.29,500.7,513.71,510.743,79564700
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-07-28 04:00:00,514.08,555.45,509.44,524.11,521.083,137752500
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-08-04 04:00:00,528.27,538.25,517.55,522.04,519.025,97486400
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-08-11 04:00:00,522.3,532.7,519.08,520.17,517.166,103963000
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-08-18 04:00:00,521.59,522.82,502.41,507.23,504.3,115732100
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-08-25 04:00:00,506.63,511.09,498.51,506.69,504.592,108729400
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-09-01 04:00:00,500.47,511.97,492.37,495,492.95,81977400
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-09-08 04:00:00,498.11,512.55,495.03,509.9,507.788,95299800
MSFT,Microsoft Corporation,Technology,Software—Infrastructure,2767000000000,2025-09-15 04:00:00,508.79,519.3,505.93,517.93,515.785,124060100
